Country,Year,Status,Life_expectancy,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under-five_deaths,Polio,Total_expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness__1-19_years,thinness_5-9_years,Income_composition_of_resources,Schooling
Jordan,-0.007375338789317871,Developing,0.36675826353572,-0.3614919441387326,-0.36162370734972915,-1.0020473419788034,0.04530886169343706,0.6312584071944032,-0.2958067641613637,-1.706831037341137,-0.3999364709085488,0.743090777462503,1.2744831576823934,0.6553547074539786,-0.3754773823108863,-0.14759933224106958,-0.14046306602412853,-0.13564652010173783,-0.15446252694626603,0.5616992933894753,0.4822028723988155
Jordan,-0.25132885259043797,Developing,0.3538283583688469,-1.3843642314938354,-0.36162370734972915,-1.0045452570437956,-0.1321581837125681,0.6789829190200364,-0.283143850775606,1.0100746573570354,-0.3999364709085488,0.743090777462503,1.076668542111305,0.7421878599412046,-0.3754773823108863,-0.23848447507872353,-0.15286622161364247,-0.13564652010173783,-0.15446252694626603,0.5404063405207307,0.4822028723988155
Jordan,-0.49528236639155804,Developing,0.32796854803509895,-0.34237283596387086,-0.36162370734972915,-1.0070431721087878,-0.19777106977866304,0.6789829190200364,-0.29613145424817805,0.9743258982162702,-0.3999364709085488,0.743090777462503,1.2836838374763981,0.7421878599412046,-0.3754773823108863,-0.27139204028486325,-0.1636941821717262,-0.10840741503772132,-0.15446252694626603,0.519113387651986,0.5200077651540403
Jordan,-0.739235880192678,Developing,0.2762489273676048,-0.28501551143928566,-0.36162370734972915,-1.0170348323687564,-0.510959037024363,0.5358093835431367,-0.28736482190419194,0.9334701734839667,-0.3999364709085488,0.4858900522340005,1.3204865566524147,0.4816884024795266,-0.3754773823108863,-0.608984544810758,-0.1728981932545847,-0.10840741503772132,-0.15446252694626603,0.4978204347832414,0.5578126579092658
Jordan,-0.9831893939937981,Developing,0.28917883253447785,-0.3041346196141474,-0.36162370734972915,-1.0195327474337483,-0.5053915908989846,0.5358093835431367,-0.289637652511892,0.8926144487516635,-0.3999364709085488,0.4858900522340005,1.605707630266542,0.4816884024795266,-0.3754773823108863,-0.6034950979201915,-0.18036255713839208,-0.10840741503772132,-0.15446252694626603,0.4481368780895039,0.4443979796435907
Jordan,-1.2271429077949183,Developing,0.2633190222007299,-0.28501551143928566,-0.36162370734972915,-1.0195327474337483,-0.2904160482545703,0.6312584071944032,-0.2717796977371055,0.8568656896108979,-0.3999364709085488,0.6573572023863354,1.44469573387147,0.6553547074539786,-0.3754773823108863,-0.3659692947065466,-0.18616713744891902,-0.10840741503772132,-0.12753958953771538,0.4055509723520146,0.3309833013779156
Jordan,-1.4710964215960383,Developing,0.2374592118669819,-0.26589640326442393,-0.36162370734972915,-1.0195327474337483,-0.25714594070666175,0.5358093835431367,-0.29028703268552064,0.8160099648785947,-0.3999364709085488,0.4858900522340005,1.6885137484125792,0.4816884024795266,-0.3754773823108863,-0.3771944414448928,-0.19073675849916535,-0.10840741503772132,-0.12753958953771538,0.3700627175707735,0.255373515867466
Jordan,-1.7150499353971584,Developing,0.21159940153323575,-0.2467772950895622,-0.36162370734972915,-1.0170348323687564,-0.2686032525858601,0.6312584071944032,-0.27665004903932,0.7802612057378291,-0.3999364709085488,0.6573572023863354,1.7897212261466249,0.8290210124284306,-0.3754773823108863,-0.38945518100490595,-0.19466747054324654,-0.08116830997370479,-0.12753958953771538,0.32747681183328425,0.14195883760179087
Jordan,-1.9590034491982784,Developing,0.18573959119948777,-0.22765818691470047,-0.36162370734972915,-1.032022322758709,-0.2920450741185036,0.4403603598918701,-0.2860660615569347,0.7394054810055259,-0.3999364709085488,0.40015647715783303,1.6747127287215733,0.1343557925306226,-0.3754773823108863,-0.3997246917930764,-0.40967912534188616,-0.08116830997370479,-0.10061665212916475,0.2848909060957949,0.10415394484656607
Kazakhstan,1.4563457440174026,Developing,-0.04699870180424039,-1.2887686906195266,-0.3283573176698354,0.4167684149367365,-0.5142427183803915,0.5358093835431367,-0.19223062646760192,0.6525870659493812,-0.37518270219767513,0.4858900522340005,-0.7588670767925176,0.4816884024795266,-0.3754773823108863,-0.4539091073394494,0.3110968291982452,-0.5169939909979688,-0.504460713257424,0.9165818412018861,1.0114713709719647
Kazakhstan,1.2123922302162824,Developing,-0.09871832247173636,-1.2314113660949415,-0.3283573176698354,0.4642288011715874,-0.5120930253207484,0.7267074308456697,-0.2727537679975484,0.60662437562554,-0.35042893348680154,0.743090777462503,-0.7864691161745302,0.7421878599412046,-0.3754773823108863,-0.4388366646107822,-0.3392669206403241,-0.5169939909979688,-0.504460713257424,0.8668982845081487,1.0114713709719647
Kazakhstan,0.9684387164151624,Developing,-0.15043794313923234,0.5466656941671997,-0.2950909279899416,0.5491579133813204,-0.2832164120292497,0.5358093835431367,-0.2785981895602058,-1.7323658652988267,-0.3256751647759279,0.743090777462503,-0.7772684363805259,0.8290210124284306,-0.3754773823108863,1.1659178513711124,0.290282152211334,-0.5169939909979688,-0.504460713257424,0.8101170768581629,0.8980566927062897
Kazakhstan,0.7244852026140424,Developing,-0.22801737414047443,0.6422612350415083,-0.2618245383100478,0.5016975271464695,-0.344761328836734,0.7267074308456697,-0.2552205033095762,0.5300198917524712,-0.3256751647759279,0.8288243525386704,-0.6484589192644684,0.8290210124284306,-0.3754773823108863,1.0560726810023242,-0.4049018170512195,-0.5442330960619853,-0.504460713257424,0.7533358692081772,0.7846420144406153
Kazakhstan,0.4805316888129223,Developing,-0.3185267103085915,0.7569758840906787,-0.2618245383100478,0.5516558284463124,-0.5288035782189198,0.7267074308456697,-0.2951573839877351,0.49427113261170597,-0.3009213960650543,0.743090777462503,-0.7312650374105054,0.8290210124284306,-0.3754773823108863,-0.6273981534484128,0.270636369286422,-0.5442330960619853,-0.504460713257424,0.7320429163394325,0.8224469071958401
Kazakhstan,0.2365781750118022,Developing,-0.3185267103085915,0.7474163300032479,-0.2618245383100478,0.5041954422114616,0.34430586779056144,0.7267074308456697,-0.29645614433499234,0.4585223734709404,-0.3009213960650543,0.8288243525386704,-0.8646748944235653,0.7421878599412046,-0.3754773823108863,0.40392520925081016,-0.40474689834259114,-0.5442330960619853,-0.504460713257424,0.6965546615581915,0.8602517999510649
Kazakhstan,-0.007375338789317871,Developing,-0.4736855723110775,0.9672860740141579,-0.228558148630154,0.7439952884507077,0.23486238519317174,0.7267074308456697,-0.2899623425987063,0.4278805799217128,-0.2761676273541807,0.8288243525386704,-1.0854912094796643,0.8290210124284306,-0.3754773823108863,0.6006701603332882,-0.41116931369729975,-0.5169939909979688,-0.504460713257424,0.6965546615581915,0.8602517999510649
Kazakhstan,-0.25132885259043797,Developing,-0.6417743394804366,1.2540726966370839,-0.228558148630154,0.7040286474108336,0.006370437205244036,0.48808487171750337,-0.2922351732064064,0.3972387863724852,-0.2761676273541807,0.40015647715783303,-1.297106844741759,0.3080220975050746,-0.3754773823108863,0.34645191914171586,0.23562227414482356,-0.5169939909979688,-0.504460713257424,0.6681640577331985,0.8980566927062897
Kazakhstan,-0.49528236639155804,Developing,-0.6805640549810577,1.3209895752490999,-0.228558148630154,0.6141037050711162,-0.45755304766726695,0.7267074308456697,-0.2610649248722336,0.37170395841479564,-0.2761676273541807,0.8288243525386704,-1.0486884903036477,0.8290210124284306,-0.3754773823108863,0.1305106178646418,-0.4053902813843361,-0.5169939909979688,-0.504460713257424,0.6184805010394611,0.7468371216853905
Kazakhstan,-0.739235880192678,Developing,-0.7322836756485537,1.311430021161669,-0.228558148630154,0.5791328941612262,-0.15560185817127373,0.48808487171750337,4.9368986749379005,0.34616913045710607,-0.2761676273541807,0.8288243525386704,-0.6024555202944476,0.7421878599412046,-0.3754773823108863,-0.09133433527042499,-0.34848870242525193,-0.5169939909979688,-0.504460713257424,0.5475039914769789,0.5956175506644906
Kazakhstan,-0.9831893939937981,Developing,-0.7193537704816788,1.244513142549653,-0.228558148630154,0.4817142066265323,-0.5038675321463324,0.7267074308456697,0.41916080700372566,0.32063430249941643,-0.2761676273541807,0.8288243525386704,-0.9474810125696023,-0.6471425798544114,-0.3754773823108863,-0.22222513650520898,-0.34856162502386134,-0.4897548859339523,-0.47753777584887336,0.4623321800020003,0.4443979796435907
Kazakhstan,-1.2271429077949183,Developing,-0.7581434859822999,1.1967153721124986,-0.228558148630154,0.4892079518215088,-0.5153498400265882,0.7267074308456697,-0.2886635822514491,0.29509947454172686,-0.2761676273541807,0.8288243525386704,-1.0624895099946539,0.8290210124284306,-0.3754773823108863,-0.6025222678178523,-0.40555611339470593,-0.4897548859339523,-0.47753777584887336,0.38425801948327,0.2931784086226908
Kazakhstan,-1.4710964215960383,Developing,-0.7193537704816788,1.1393580475879135,-0.228558148630154,0.34183096298697213,-0.3820782259184605,0.5358093835431367,-0.29061172277233493,0.2695646465840373,-0.2761676273541807,0.4858900522340005,-1.1038925690676724,0.4816884024795266,-0.3754773823108863,-0.399663082880142,0.20947868627501207,-0.4625157808699358,-0.47753777584887336,0.2848909060957949,0.14195883760179087
Kazakhstan,-1.7150499353971584,Developing,-0.7581434859822999,1.2158344802873604,-0.228558148630154,0.2818810014271605,-0.5272073924352654,0.5358093835431367,-0.26593527617444807,0.24913678421788565,-0.25141385864330706,0.4858900522340005,-1.1682973276257012,0.4816884024795266,-0.3754773823108863,-0.619769813769253,0.20945305465061553,-0.4625157808699358,-0.4506148384403227,0.1784261417520725,-0.009260733419108361
Kazakhstan,-1.9590034491982784,Developing,-0.8227930118166698,1.2923109129868073,-0.1952917589502602,0.3443288780519642,-0.4177446382019238,0.7267074308456697,-0.21690707306548873,0.22360195626019608,-0.25141385864330706,0.5716236273101679,-0.8508738747325589,0.6553547074539786,-0.3754773823108863,-0.46216933820286127,0.2105105577707021,-0.4352766758059193,-0.4506148384403227,0.11454728314583856,-0.08487051892955864
Kenya,1.4563457440174026,Developing,-0.9520920634854079,0.9386074117518652,1.368228556004748,-1.1519222458783323,-0.3537515370294203,0.39263584806623686,-0.18151585360273,-0.9305722674273734,1.4565961824069722,0.3144229020816655,-0.13322085080023746,0.2211889450178486,0.7375503607395208,-0.4467471478199553,-0.3924891280027131,0.9539176824589222,0.8955320319872081,-0.8081473411664286,-0.46291944648180805
Kenya,1.2123922302162824,Developing,-0.9908817789860289,0.9672860740141579,1.4347613353645357,-0.6948037889847692,-0.35926361383331246,0.4403603598918701,-0.23476502784027525,-1.8804678674534263,1.5061037198287195,0.40015647715783303,-0.20222594925526813,-0.2129768174182814,0.7773013515627497,-0.46229238004662415,1.4625390164298178,0.9811567875229388,0.8955320319872081,-0.8436355959476698,-0.46291944648180805
Kenya,0.9684387164151624,Developing,-1.055531304820398,1.0150838444513122,1.4680277250444294,-0.7022975341797456,-0.3720832946383748,0.48808487171750337,-0.29645614433499234,-1.911109661002654,1.5803650259613402,0.40015647715783303,-0.23902866843128467,0.3948552499923006,0.7773013515627497,-0.4730696931838997,1.413189985850222,1.0083958925869552,0.9224549693957587,-0.8791238507289109,-0.46291944648180805
Kenya,0.7244852026140424,Developing,-1.171900451322262,1.158477155762775,1.5012941147243233,-0.7047954492447379,-0.42085107531726607,0.5835338953687699,0.481176613585257,-1.022497648075056,1.6298725633830875,0.6573572023863354,-0.3586375057533382,0.5685215549667526,0.936305314855665,-0.497557297251557,1.3646952033724553,1.0356349976509716,0.9493779068043093,-0.9217097564664001,-0.46291944648180805
Kenya,0.2365781750118022,Developing,-1.4434284598266123,1.531299765172579,1.5678268940841107,-0.6898079588547849,-0.5331902847122683,0.20173780076370385,0.0990163814048255,-1.078674269581973,1.7536414069374555,-0.028511398223004386,-0.846273534835557,-0.1261436649310554,1.5723211680273264,-0.6281035002348694,-0.3941073490398595,1.062874102714988,1.0032237816214105,-1.0352721717663715,-0.6141390175027079
Kenya,-0.007375338789317871,Developing,-1.5985873218290982,1.741609955096058,1.6343596734438983,-0.7272766848296671,-0.47473208947934814,0.20173780076370385,0.11979654696094072,-1.1042090975396628,1.85265648178095,-0.11424497329917187,-0.9704827120546127,-0.1261436649310554,2.1288350395525297,-0.5078515420182617,1.2251043315734462,1.090113207779005,1.030146719029961,-1.0920533794163574,-0.7275536957683824
Kenya,-0.25132885259043797,Developing,-1.7408162786647103,1.9041223745823828,1.700892452803686,-0.6623308931398714,-0.475478842955754,-0.13233378201572896,0.195774027275487,-1.1348508910888901,1.9764253253353181,-1.1430478742131815,-0.5564521213244271,-0.7339757323416374,3.202111791779708,-0.5191923388411994,-0.39557604529912327,1.1173523128430214,1.057069656438512,-1.1772251908913358,-0.8409683740340576
Kenya,-0.9831893939937981,Developing,-2.2321526750059144,2.6306484852271286,1.9004907908830486,-0.7972183066494474,-0.5012592937236993,-0.514129876620795,-0.2899623425987063,-1.206348409370421,2.2734705498658014,-1.400248599441684,-0.7910694560715322,-1.4286409522394454,4.83190241553209,-0.57468605773803,-0.2623446178493722,1.1990696280350706,1.1378384686641636,-1.4114476724475267,-1.2946270870967564
Kenya,-1.2271429077949183,Developing,-2.3097321060071576,2.6784462556642827,1.9670235702428363,-0.7822308162594943,-0.5017475060146565,-0.514129876620795,-0.2753512886920628,-1.2267762717365727,2.3477318559984224,-1.2287814492893492,-0.7174640177194992,-1.4286409522394454,5.348665296234064,-0.5779250652174344,-0.2690798811873352,1.2263087330990874,1.191684343481265,-1.489521832966257,-1.5592613363833316
Kenya,-1.4710964215960383,Developing,-2.3485218215077786,2.6784462556642827,2.0335563496026237,-0.7397662601546279,-0.505159914654949,0.010839753461170805,-0.047743537835238256,-1.2472041341027245,2.4219931621310433,-0.5429128486800092,-0.6760609586464806,-0.47347627487995936,5.82567718611281,-0.5838842606760725,-0.3979364126681038,1.2535478381631038,1.2186072808898156,-1.4824241820100088,-1.4458466581176563
Kiribati,1.4563457440174026,Developing,-0.5383350981454466,-1.479959772368144,-0.49468926606930436,-1.1519222458783323,-0.4338128500182429,-0.4186808529695285,-0.29645614433499234,1.9191145326507848,-0.4989515457520432,-0.8858471489846792,-2.2079741443481673,-1.2549746472649934,-0.3754773823108863,-0.3958353582596342,-0.41134559906182805,-1.1434934074703484,-1.150611211062639,-0.44616714239777044,-0.16048030444000827
Kiribati,1.2123922302162824,Developing,-0.5771248136460676,-1.2887686906195266,-0.49468926606930436,-1.1519222458783323,-0.3906692684233728,0.5358093835431367,-0.29645614433499234,1.8986866702846337,-0.4989515457520432,0.14295575192933058,-2.23557618373018,0.4816884024795266,-0.3754773823108863,-0.3900248848408444,-0.4110496855123103,-1.1434934074703484,-1.150611211062639,-0.5029483500477562,-0.16048030444000827
Kiribati,0.9684387164151624,Developing,-0.5900547188129407,-1.269649582444665,-0.49468926606930436,-1.1519222458783323,-0.37950112659962054,0.48808487171750337,-0.29645614433499234,1.873151842326944,-0.4989515457520432,0.22868932700549804,-2.1343687059961343,0.3948552499923006,-0.3754773823108863,-0.3842677075882053,-0.41113005089908056,-1.1434934074703484,-1.150611211062639,-0.5597295576977419,-0.16048030444000827
Kiribati,0.7244852026140424,Developing,-0.6159145291466886,-1.2505304742698031,-0.49468926606930436,-1.0220306624987405,-0.5076460760628168,0.5358093835431367,-0.29645614433499234,1.8476170143692545,-0.4989515457520432,0.4858900522340005,-2.111367006511124,0.8290210124284306,-0.3754773823108863,-0.3946576881964264,-0.411211879755433,-1.1434934074703484,-1.150611211062639,-0.5313389538727491,-0.16048030444000827
Kiribati,0.4805316888129223,Developing,-0.6417743394804366,-1.2409709201823724,-0.49468926606930436,-1.0345202378237013,-0.5210648105912282,0.3449113362406036,-0.29645614433499234,1.8220821864115648,-0.4989515457520432,0.4858900522340005,-2.0653636075411033,0.1343557925306226,-0.3754773823108863,-0.42376159382429945,-0.4112956738423672,-1.1434934074703484,-1.150611211062639,-0.5384366048289972,-0.16048030444000827
Kiribati,0.2365781750118022,Developing,-0.6547042446473097,-1.2314113660949415,-0.49468926606930436,-1.0195327474337483,-0.36325089536944555,0.10628877711243732,-0.29645614433499234,1.7914403928623368,-0.4989515457520432,-0.4571792736038418,2.866200762045107,-0.2998099699055074,-0.3754773823108863,-0.4523448174309391,-0.41175913375233675,-1.1434934074703484,-1.150611211062639,-0.595217812478983,-0.16048030444000827
Kiribati,-0.007375338789317871,Developing,-0.6676341498141847,-1.2983282447069575,-0.49468926606930436,-1.0395160679536857,-0.3574128155253254,-0.03688475836446245,-0.29645614433499234,1.7659055649046473,-0.4989515457520432,-1.3145150243655166,2.8616004221481055,-0.6471425798544114,-0.3754773823108863,-0.4354122658781681,-0.41141308591627507,-1.1162543024063318,-1.150611211062639,-0.6236084163039759,-0.27389498270568335
Kiribati,-0.49528236639155804,Developing,-0.6805640549810577,0.527546585992338,-0.49468926606930436,-0.9645786160039213,-0.5210889475492115,0.20173780076370385,-0.29645614433499234,1.6995150122146545,-0.4989515457520432,-0.2857121234515068,-1.876749671764019,-0.2998099699055074,-0.3754773823108863,-0.4736099818881051,-0.411430563924428,-1.1162543024063318,-1.150611211062639,-0.595217812478983,-0.08487051892955864
Latvia,1.4563457440174026,Developed,0.534847030705081,-0.007788442903790542,-0.49468926606930436,-1.1519222458783323,1.1487367799663832,0.39263584806623686,-0.2847673012096775,-1.6761892437919095,-0.4989515457520432,0.22868932700549804,-0.05961541244820439,0.2211889450178486,-0.3754773823108863,1.6529983191916193,-0.32845785974655883,-0.5714722011260017,-0.5852295254830758,1.1508043227580764,1.3895202985242143
Latvia,1.2123922302162824,Developed,0.49605731520445806,0.04000932753336379,-0.49468926606930436,1.4359177614535326,-0.37637197208059825,0.48808487171750337,-0.29645614433499234,-1.701724071749599,-0.4989515457520432,0.40015647715783303,-0.15622255028524767,0.3948552499923006,-0.3754773823108863,-0.4180612707574508,-0.4029331995826815,-0.5714722011260017,-0.5852295254830758,1.0940231151080908,1.1626909419928648
Latvia,0.9684387164151624,Developed,0.457267599703837,0.05912843570822552,-0.49468926606930436,1.3959511204136585,0.9443258072994267,-3.5684986334613233,-0.2954820740745494,1.035609485314725,-0.4989515457520432,0.14295575192933058,-0.04581439275719809,0.1343557925306226,-0.3754773823108863,1.3754133239993656,-0.4020270192173928,-0.5714722011260017,-0.5852295254830758,1.0798278131955952,1.2004958347480896
Latvia,0.7244852026140424,Developed,0.431407789370089,0.11648576023281072,-0.49468926606930436,1.3784657149587134,-0.5139538987663235,0.2494623125893371,-0.29613145424817805,1.0151816229485735,-0.4989515457520432,0.22868932700549804,0.04159206528584086,0.2211889450178486,-0.3754773823108863,-0.4413416560676287,-0.41073842643888797,-0.5714722011260017,-0.5583065880745253,1.0656325112830987,1.3139105130137647
Latvia,0.4805316888129223,Developed,0.32796854803509895,-1.32700690696925,-0.49468926606930436,1.2935366027489805,0.6748073756642978,0.3449113362406036,-0.29645614433499234,0.9896467949908838,-0.4989515457520432,0.22868932700549804,0.24860736065093375,0.2211889450178486,-0.3754773823108863,1.0110987830555798,-0.39938290600313503,-0.5714722011260017,-0.5583065880745253,1.101120766064339,1.3895202985242143
Latvia,0.2365781750118022,Developed,0.30210873770135094,0.2598790715442737,-0.49468926606930436,1.306026178073941,0.7050989180404013,0.39263584806623686,-0.29645614433499234,0.9692189326247322,-0.4989515457520432,0.40015647715783303,0.38201721766399355,0.3948552499923006,-0.3754773823108863,1.1414297764564727,-0.3222741990008295,-0.5442330960619853,-0.5583065880745253,1.1437066718018283,1.5407398695451135
Latvia,-0.007375338789317871,Developed,0.21159940153323575,0.40327238285573674,-0.49468926606930436,1.8031112760073784,-0.2634497928840524,0.4403603598918701,-0.2954820740745494,0.9487910702585807,-0.4989515457520432,0.40015647715783303,0.28541007982695027,0.3948552499923006,-0.3754773823108863,1.743965280575479,-0.320783425257583,-0.5442330960619853,-0.5313836506659746,1.1295113698893318,1.5029349767898894
Latvia,-0.25132885259043797,Developed,1.0003236167125373,0.6135825727792158,-0.49468926606930436,1.8730528978271583,-0.3537233297462589,0.3449113362406036,-0.29645614433499234,0.9283632078924291,-0.4989515457520432,0.40015647715783303,0.5016260549860471,0.3948552499923006,-0.3754773823108863,-0.4309126836032784,-0.41089121266326806,-0.5169939909979688,-0.5313836506659746,1.0940231151080908,1.465130084034664
Latvia,-0.49528236639155804,Developed,0.6124264617063231,0.6900590054786627,-0.49468926606930436,1.4434115066485094,0.6630642858681196,0.48808487171750337,-0.29418331372729223,0.9130423111178151,-0.4989515457520432,0.5716236273101679,0.3636158580759853,0.5685215549667526,-0.3754773823108863,0.7691242966701343,-0.3190676117060132,-0.5169939909979688,-0.504460713257424,1.044339558414354,1.465130084034664
Latvia,-0.739235880192678,Developed,0.7417255133750611,0.5657848023420614,-0.49468926606930436,1.323511583528886,-0.44580318899504345,0.7267074308456697,-0.2958067641613637,0.8926144487516635,-0.4989515457520432,0.8288243525386704,0.16580124250489675,0.8290210124284306,-0.3754773823108863,0.46134048027763747,-0.31821286184318415,-0.4897548859339523,-0.504460713257424,0.9307771431143825,1.3517154057689895
Latvia,-0.9831893939937981,Developed,0.09523025503137075,-1.2505304742698031,-0.49468926606930436,1.0462430113147578,-0.4533532409667469,0.6789829190200364,-0.29645614433499234,0.8721865863855118,-0.4989515457520432,0.8288243525386704,0.23020600106292546,0.8290210124284306,-0.3754773823108863,0.2852226522874654,-0.31719583411039914,-0.4897548859339523,-0.47753777584887336,0.8243123787706593,1.2004958347480896
Latvia,-1.2271429077949183,Developed,1.0003236167125373,-1.2218518120075106,-0.49468926606930436,0.9038618526102054,-0.017361739133867533,0.6789829190200364,-0.29645614433499234,0.8568656896108979,-0.4989515457520432,0.743090777462503,0.0645937647708515,0.7421878599412046,-0.3754773823108863,0.10765647989275542,-0.3161574815351309,-0.4625157808699358,-0.47753777584887336,0.7178476144269361,1.0870811564824143
Latvia,-1.4710964215960383,Developed,0.3538283583688469,0.5944634646043541,-0.49468926606930436,0.7040286474108336,-0.1286594064817921,0.6789829190200364,-0.29645614433499234,0.8415447928362843,-0.4989515457520432,0.743090777462503,0.12899852332888023,0.6553547074539786,-0.3754773823108863,-0.03864618102081969,-0.4021585642261229,-0.4352766758059193,-0.4506148384403227,0.6113828500832128,0.9358615854615152
Latvia,-1.7150499353971584,Developed,-0.04699870180424039,0.6804994513912318,-0.49468926606930436,0.5141871024714302,-0.17705482909366704,0.5835338953687699,-0.29613145424817805,0.8262238960616707,-0.4989515457520432,0.6573572023863354,0.07379444456485543,0.6553547074539786,-0.3754773823108863,-0.12028932443178479,-0.40205219089420635,-0.40803757074190283,-0.4236919010317722,0.483625132870745,0.709032228930165
Latvia,-1.9590034491982784,Developed,0.09523025503137075,0.5849039105169231,-0.49468926606930436,0.6265932803960769,-0.2222476633256295,0.5358093835431367,-0.29645614433499234,0.8109029992870567,-0.4989515457520432,0.5716236273101679,-0.004411333684179596,0.5685215549667526,-0.3754773823108863,-0.15240970737829346,-0.40192516173447274,-0.40803757074190283,-0.4236919010317722,0.3984533213957664,0.5200077651540403
Lebanon,1.4563457440174026,Developing,0.5865666513725751,-0.55268302588735,-0.46142287638941054,-0.8246953723643609,-0.38725397188674193,-0.13233378201572896,-0.2600908546117907,1.3215995584408489,-0.4741977770411696,-1.2287814492893492,0.1750019222989007,-0.7339757323416374,-0.3754773823108863,0.5492904998726771,-0.38827207768152333,0.13674453053842717,0.14168978454779088,0.7320429163394325,0.36878819413314107
Lebanon,1.2123922302162824,Developing,0.59949655653945,-0.5718021340622117,-0.46142287638941054,-0.8321891175593373,-0.5250744190210683,-0.13233378201572896,0.2753230985449906,1.2960647304831594,-0.4741977770411696,-1.2287814492893492,0.28541007982695027,-0.7339757323416374,-0.3754773823108863,-0.518155702676202,-0.3897634368126026,0.13674453053842717,0.11476684713924014,0.7533358692081772,0.36878819413314107
Lebanon,0.9684387164151624,Developing,0.6124264617063231,-0.6100403504119352,-0.46142287638941054,-0.7722391559995258,-0.37545077284487943,-0.13233378201572896,-0.29353393355366364,1.2705299025254697,-0.4741977770411696,-1.2287814492893492,0.45102231611902466,-0.7339757323416374,-0.3754773823108863,0.6407085751874071,-0.39126738178208875,0.13674453053842717,0.11476684713924014,0.7320429163394325,0.36878819413314107
Lebanon,0.7244852026140424,Developing,0.6124264617063231,-0.6100403504119352,-0.46142287638941054,-0.7622474957395572,0.37368298381604115,-0.13233378201572896,-0.29353393355366364,1.2501020401593177,-0.4741977770411696,-1.2287814492893492,0.5108267347800514,-0.7339757323416374,-0.3754773823108863,0.6329774186195811,-0.21996935433621873,0.10950542547441075,0.08784390973068962,0.6965546615581915,0.3309833013779156
Lebanon,0.4805316888129223,Developing,0.59949655653945,-0.6004807963245042,-0.46142287638941054,-0.759749580674565,0.3411866214310892,-0.13233378201572896,-0.2925598632932207,1.2245672122016282,-0.4741977770411696,-1.2287814492893492,0.543029114059066,-0.7339757323416374,-0.3754773823108863,0.6371888738269379,-0.23047401355688957,0.10950542547441075,0.08784390973068962,0.6539687558207021,0.36878819413314107
Lebanon,0.2365781750118022,Developing,0.573636746205702,-0.5909212422370734,-0.46142287638941054,-0.7497579204145964,-0.5321020113627485,-0.13233378201572896,-0.2893129624250777,1.1990323842439385,-0.4741977770411696,-1.2287814492893492,0.6488369316901132,-0.7339757323416374,-0.3754773823108863,-0.6293507513755109,-0.23691265251725213,0.10950542547441075,0.08784390973068962,0.6113828500832128,0.3309833013779156
Lebanon,-0.007375338789317871,Developing,0.547776935871954,-0.5622425799747808,-0.46142287638941054,-0.7372683450896358,-0.465285739634087,-0.13233378201572896,-0.2886635822514491,1.173497556286249,-0.4741977770411696,-1.2287814492893492,1.2376804385063769,-0.7339757323416374,-0.3754773823108863,-0.5376376797083136,-0.39463323638086334,0.10950542547441075,0.08784390973068962,0.5687969443457236,0.2931784086226908
Lebanon,-0.49528236639155804,Developing,0.49605731520445806,-1.4895193264555748,-0.46142287638941054,-0.6997996191147534,0.04454312115792446,-0.27550731749262874,0.013947578659478809,1.1173209347793318,-0.4741977770411696,-1.2287814492893492,1.297484857167404,-0.9944751898033154,-0.3754773823108863,0.1423424726895307,-0.40991236057986974,0.10950542547441075,0.060920972322138854,0.519113387651986,0.3309833013779156
Lesotho,0.9684387164151624,Developing,-2.335591916340905,3.4049723663090288,-0.36162370734972915,-1.1519222458783323,-0.35684898094686995,0.5358093835431367,-0.23833661879523257,-1.8242912459465095,-0.35042893348680154,0.3144229020816655,2.360163373374881,0.4816884024795266,3.1623608009564794,-0.4546458842965271,-0.39970181693180135,0.5725702115626913,0.49168797085894883,-1.2836899552350591,-0.5007243392370329
Lesotho,0.7244852026140424,Developing,-2.3226620111740317,-1.0019820679966007,-0.36162370734972915,-0.557418460410201,-0.3265178302497567,0.5835338953687699,-0.24060944940293266,-1.8549330394957366,-0.35042893348680154,0.4858900522340005,2.659185466680014,0.5685215549667526,3.7586256633049118,-0.4443046256330049,-0.40077901417112244,0.6815266318187572,0.5993797204931511,-1.3546664647975413,-0.5007243392370329
Lesotho,0.4805316888129223,Developing,-2.477820873176517,3.538806123533061,-0.36162370734972915,-0.4774851783304524,-0.371378282231985,0.4403603598918701,0.511372791658987,-0.5015871577381883,-0.35042893348680154,0.22868932700549804,-1.9043517111460313,0.3080220975050746,4.911404397178548,-0.47044252257500624,-0.4107981359978411,0.7904830520748233,0.7070714701273537,-1.390154719578782,-0.5385292319922577
Liberia,1.2123922302162824,Developing,-1.184830356489136,0.9672860740141579,-0.1952917589502602,-1.1519222458783323,-0.49167353181806095,-0.37095634114389525,-0.29645614433499234,-0.6854379190335533,-0.22666008993243347,-1.2287814492893492,1.4906991328414907,-1.1681414947777673,0.02203252592140203,-0.5753809581770726,-0.23260022579272058,0.6815266318187572,0.6263026579017019,-1.7095490126099517,-0.954383052299732
